Date,RainTomorrow
2016-10-08,0.15789618008372305
2016-10-09,0.4220536174652954
2016-10-10,0.16425107779011375
2016-10-11,0.20969702284172576
2016-10-12,0.16517997821789746
2016-10-13,0.172020748371769
2016-10-14,0.39415115272345247
2016-10-15,0.1594115991496918
2016-10-16,0.16075061338551755
2016-10-17,0.1674967174229587
2016-10-18,0.3560473562127344
2016-10-19,0.15541117857521058
2016-10-20,0.3605812618391003
2016-10-21,0.22735669311250428
2016-10-22,0.22344718670291663
2016-10-23,0.37700036450887725
2016-10-24,0.16930915677228842
2016-10-25,0.15697071587094572
2016-10-26,0.15985042502781796
2016-10-27,0.1556572856688036
2016-10-28,0.1660605767210731
2016-10-29,0.1983255810879156
2016-10-30,0.1682023294592137
2016-10-31,0.2124301687475264
2016-11-01,0.3726658408090502
2016-11-02,0.38211818027947475
2016-11-03,0.15976853011627176
2016-11-04,0.16313720181493221
2016-11-05,0.16246755379261157
2016-11-06,0.16160607642854438
2016-11-07,0.16087515213623244
2016-11-08,0.16132025351958493
2016-11-09,0.352489374844241
2016-11-10,0.38159356411115486
2016-11-11,0.1595033161538776
2016-11-12,0.18431024671951873
2016-11-13,0.35821214678237057
2016-11-14,0.16231491709441262
2016-11-15,0.38989510701749147
2016-11-16,0.16207353167340302
2016-11-17,0.16295868457052312
2016-11-18,0.16100500641240945
2016-11-19,0.16119423992433332
2016-11-20,0.1761258651733413
2016-11-21,0.15846078807183506
2016-11-22,0.162085706308962
2016-11-23,0.16447336741271903
2016-11-24,0.164501238141688
2016-11-25,0.16062053670052376
2016-11-26,0.17557636211024158
2016-11-27,0.16160191001670268
2016-11-28,0.16266817357666424
2016-11-29,0.15821460839137078
2016-11-30,0.1611388630804182
2016-12-01,0.16240367568343342
2016-12-02,0.355936930755685
2016-12-03,0.16249039866746146
2016-12-04,0.20681956253063644
2016-12-05,0.16415014873148884
2016-12-06,0.37952029061963005
2016-12-07,0.4493554363114751
2016-12-08,0.38385124341334337
2016-12-09,0.35444054426404825
2016-12-10,0.21611777051680822
2016-12-11,0.16182541120252497
2016-12-12,0.16039586244936063
2016-12-13,0.16266817357666424
2016-12-14,0.1616553470732005
2016-12-15,0.1679290096944427
2016-12-16,0.3763558034969418
2016-12-17,0.16476750155917466
2016-12-18,0.17104880418292967
2016-12-19,0.3579286853255156
2016-12-20,0.16354339953970012
2016-12-21,0.3418758816228993
2016-12-22,0.3595411523150891
2016-12-23,0.16259771076476798
2016-12-24,0.1624135509418535
2016-12-25,0.1624288006644244
2016-12-26,0.16224339913502892
2016-12-27,0.1637253742898535
2016-12-28,0.16224615107324947
2016-12-29,0.16241079900363295
2016-12-30,0.16561392312436263
2016-12-31,0.16126766605322426
2016-09-01,0.43439600884341806
2016-09-02,0.2071016746282861
2016-09-03,0.4161775017949874
2016-09-04,0.19449744217803697
2016-09-05,0.17357483737251805
2016-09-06,0.16506277590785084
2016-09-07,0.1609946909329568
2016-09-08,0.15960623230612608
2016-09-09,0.1825124261199449
2016-09-10,0.405062419010931
2016-09-11,0.16803627157149653
2016-09-12,0.17831756438519936
2016-09-13,0.18843345387788735
2016-09-14,0.4409613739096158
2016-09-15,0.44094296541721345
2016-09-16,0.4035623508248009
2016-09-17,0.1893265309177714
2016-09-18,0.4650804297035146
2016-09-19,0.42046769122966315
2016-09-20,0.18906596968175682
2016-09-21,0.44657241624113186
2016-09-22,0.1999315304905406
2016-09-23,0.19892482252037696
2016-09-24,0.17255689867006235
2016-09-25,0.3680572074490743
2016-09-26,0.18320738618196938
2016-09-27,0.15775213171917776
2016-09-28,0.1571807167904466
2016-09-29,0.1810290034710805
2016-09-30,0.379674361439007
2016-10-01,0.16435005948875053
2016-10-02,0.16676782178363195
2016-10-03,0.4154376855954443
2016-10-04,0.351691824766104
2016-10-05,0.17862349911900588
2016-10-06,0.15903444876606015
2016-10-07,0.15994307362787705
2016-10-08,0.1583455181079327
2016-10-09,0.15780495747311327
2016-10-10,0.1744627823174867
2016-10-11,0.17809968544930443
2016-10-12,0.1708307641544817
2016-10-13,0.1701898989606659
2016-10-14,0.161128374723825
2016-10-15,0.16002029266448248
2016-10-16,0.16072021739142792
2016-10-17,0.17506756908083523
2016-10-18,0.42151746022982545
2016-10-19,0.15586325867814083
2016-10-20,0.15820442259963255
2016-10-21,0.16632167379554633
2016-10-22,0.40408892199416985
2016-10-23,0.368690253667685
2016-10-24,0.1611148857189733
2016-10-25,0.15586325867814083
2016-10-26,0.15745203505454533
2016-10-27,0.15876716914484768
2016-10-28,0.15852232765417903
2016-10-29,0.20923577479048022
2016-10-30,0.16556514178593862
2016-10-31,0.4026695283814141
2016-11-01,0.15782053572796245
2016-11-02,0.15270493713594843
2016-11-03,0.1576893761476594
2016-11-04,0.1529837419627912
2016-11-05,0.15736031364065262
2016-11-06,0.15891499318269567
2016-11-07,0.15744278509904677
2016-11-08,0.16625757355846846
2016-11-09,0.15935647539669007
2016-11-10,0.369949892253344
2016-11-11,0.1559330325896336
2016-11-12,0.1587128284351922
2016-11-13,0.21631053912522574
2016-11-14,0.16887867246750335
2016-11-15,0.157590676740728
2016-11-16,0.15797612441321068
2016-11-17,0.15841332656202298
2016-11-18,0.15867200567753825
2016-11-19,0.1592178337105074
2016-11-20,0.16116802092592086
2016-11-21,0.15828425626159542
2016-11-22,0.15814113831707782
2016-11-23,0.16217483206576788
2016-11-24,0.15850791985367502
2016-11-25,0.1529896747399654
2016-11-26,0.15684257049586217
2016-11-27,0.15766260302244917
2016-11-28,0.1592178337105074
2016-11-29,0.1592178337105074
2016-11-30,0.3597036010371021
2016-12-01,0.16685322969974783
2016-12-02,0.1598226181623117
2016-12-03,0.1683610056930493
2016-12-04,0.16213703645990968
2016-12-05,0.17679399711901006
2016-12-06,0.16934809022563319
2016-12-07,0.35450778030699837
2016-12-08,0.17140876234940605
2016-12-09,0.3578752617509868
2016-12-10,0.15828142730731268
2016-12-11,0.1653938803631391
2016-12-12,0.1585072631274443
2016-12-13,0.15895328245150056
2016-12-14,0.1637845067683732
2016-12-15,0.161609660534451
2016-12-16,0.16785168935456748
2016-12-17,0.2260055938853725
2016-12-18,0.15690921002366665
2016-12-19,0.1586441349485693
2016-12-20,0.16615969934986743
2016-12-21,0.377710667128335
2016-12-22,0.15982322177022246
2016-12-23,0.22630577770099264
2016-12-24,0.1680937790353538
2016-12-25,0.21194513401229073
2016-12-26,0.15952698121343867
2016-12-27,0.1613340504843346
2016-12-28,0.1657273097901568
2016-12-29,0.16024262931447014
2016-12-30,0.1646053424656793
2016-12-31,0.17591643834139417
2016-09-01,0.20406305383950912
2016-09-02,0.4452679957288087
2016-09-03,0.45522141853031795
2016-09-04,0.16873341812565723
2016-09-05,0.1821949192920527
2016-09-06,0.196046044363827
2016-09-07,0.1754651565553009
2016-09-08,0.19075931509021113
2016-09-09,0.15803370682573137
2016-09-10,0.4360121840641065
2016-09-11,0.16431829243492374
2016-09-12,0.1785839126138496
2016-09-13,0.1953059880006739
2016-09-14,0.43163353876104293
2016-09-15,0.23905635828915683
2016-09-16,0.22451485326356607
2016-09-17,0.16195945648022173
2016-09-18,0.20857894951116204
2016-09-19,0.3758404380765389
2016-09-20,0.17153816461192306
2016-09-21,0.2525813651757117
2016-09-22,0.3729494454089291
2016-09-23,0.1657606099536034
2016-09-24,0.16039625155820608
2016-09-25,0.42549827416063785
2016-09-26,0.19228393329187327
2016-09-27,0.16334956392094566
2016-09-28,0.16390956795551487
2016-09-29,0.16620455740429793
2016-09-30,0.37499527264286286
2016-10-01,0.1723885010054782
2016-10-02,0.1614825566208754
2016-10-03,0.1561213460982847
2016-10-04,0.1645709343975172
2016-10-05,0.16213601240562253
2016-10-06,0.16221226525118126
2016-10-07,0.15829295611690403
2016-10-08,0.16716465378002812
2016-10-10,0.23123402178150798
2016-10-11,0.37517533702882994
2016-10-12,0.16113703776872065
2016-10-13,0.47700148153276495
2016-10-14,0.1943262356568979
2016-10-15,0.18048312047822623
2016-10-16,0.15559045246766817
2016-10-17,0.16224319410910695
2016-10-18,0.36556194628040706
2016-10-19,0.16008921743593968
2016-10-20,0.16209882530715913
2016-10-21,0.1589365643498227
2016-10-22,0.4290212689210414
2016-10-23,0.3660234079361127
2016-10-24,0.16573330285850607
2016-10-25,0.162092058632748
2016-10-26,0.1580353822510585
2016-10-27,0.1586918588799935
2016-10-28,0.419885851399461
2016-10-29,0.4045799997914544
2016-10-30,0.17170790198568472
2016-10-31,0.16159405844517957
2016-11-01,0.1625014454136705
2016-11-02,0.1594842087356529
2016-11-03,0.15844007038811814
2016-11-04,0.15829295611690403
2016-11-05,0.16246755379261157
2016-11-06,0.1604827100765792
2016-11-07,0.1580152959464828
2016-11-08,0.15589289865178918
2016-11-09,0.3574773067272926
2016-11-10,0.3880551294998355
2016-11-11,0.16986744280924354
2016-11-12,0.4444960165821961
2016-11-13,0.15906431748471137
2016-11-14,0.1614492402763995
2016-11-15,0.35602785971579315
2016-11-16,0.16537298212099522
2016-11-17,0.19086675789283125
2016-11-18,0.15859630789131127
2016-11-19,0.16261793662907068
2016-11-20,0.17882744223108044
2016-11-21,0.19151033599262457
2016-11-22,0.15907265421705807
2016-11-23,0.15697378724568314
2016-11-24,0.16478644451810687
2016-11-25,0.16102699451944577
2016-11-26,0.16125105733812564
2016-11-27,0.17472670273317173
2016-11-28,0.17151399837453107
2016-11-29,0.16031622011168614
2016-11-30,0.17716484669227214
2016-12-01,0.17194854174796867
2016-12-02,0.16514384285520792
2016-12-03,0.1622715246042122
2016-12-04,0.1701456939174938
2016-12-06,0.23154829781404698
2016-12-07,0.39225098904990374
2016-12-08,0.18473376212171236
2016-12-09,0.34582992995039274
2016-12-10,0.15761659959220853
2016-12-11,0.15971410116930945
2016-12-12,0.15734176141718895
2016-12-13,0.15906431748471137
2016-12-14,0.16330196285172693
2016-12-15,0.2556625585912529
2016-12-16,0.4243319194428417
2016-12-18,0.2348084308104331
2016-12-19,0.1803034717814178
2016-12-20,0.16124857182520824
2016-12-21,0.16249515805891532
2016-12-22,0.1600334076268031
2016-12-23,0.15907265421705807
2016-12-25,0.23123402178150798
2016-12-26,0.3484792680054945
2016-12-27,0.15720857572005292
2016-12-28,0.16249515805891532
2016-12-29,0.16233739481254073
2016-12-30,0.15781407194279043
2016-12-31,0.17297157658557355
2016-09-01,0.1654447135277792
2016-09-02,0.44350140879260586
2016-09-03,0.3861954244276599
2016-09-04,0.16622580906004916
2016-09-05,0.1756845621171478
2016-09-06,0.17080027125860947
2016-09-07,0.19745282034301948
2016-09-08,0.17819179931148096
2016-09-09,0.181324245109013
2016-09-10,0.23756076010118624
2016-09-11,0.1649859083551235
2016-09-12,0.17333215847456468
2016-09-13,0.18769763974162834
2016-09-14,0.45431126419297063
2016-09-15,0.3654117701370075
2016-09-16,0.16510321228932187
2016-09-17,0.16564719485467527
2016-09-18,0.18709422203823473
2016-09-19,0.3844078616144692
2016-09-20,0.16820214939874137
2016-09-21,0.19453728220132369
2016-09-22,0.16900824532135056
2016-09-23,0.17618396710585824
2016-09-24,0.16697122852671278
2016-09-25,0.4169653053986721
2016-09-26,0.35702224437122027
2016-09-27,0.16158302656666465
2016-09-28,0.1666078346906755
2016-09-29,0.27712731115964556
2016-09-30,0.37974519622461184
2016-10-01,0.16674714732449286
2016-10-02,0.1602920285847947
2016-10-03,0.1674507572595003
2016-10-04,0.16122202939493815
2016-10-05,0.16186620684562694
2016-10-06,0.15801685294319295
2016-10-07,0.15847155087807505
2016-10-08,0.15688537953748213
2016-10-09,0.15831090064888773
2016-10-10,0.1809557124222423
2016-10-11,0.37095637389726804
2016-10-12,0.1698190897242707
2016-10-13,0.4136091430861624
2016-10-14,0.37672212737349076
2016-10-15,0.16915731740752601
2016-10-16,0.16086442785024432
2016-10-17,0.16241175814314032
2016-10-18,0.35178493791304755
2016-10-19,0.1617726123256161
2016-10-20,0.16556545746411053
2016-10-21,0.36191371283041834
2016-10-22,0.4458933713510208
2016-10-23,0.4024629911200745
2016-10-24,0.1763411382512194
2016-10-25,0.16518540188892913
2016-10-26,0.1562647422018769
2016-10-27,0.200900015646353
2016-10-28,0.3719188841076145
2016-10-29,0.39462447365112246
2016-10-30,0.20044341914145328
2016-10-31,0.3821374153337866
2016-11-01,0.16989241935083416
2016-11-02,0.1614177419787807
2016-11-03,0.1594197017791394
2016-11-04,0.15941471501728918
2016-11-05,0.16044867898916382
2016-11-06,0.161625535746173
2016-11-07,0.158143662720707
2016-11-08,0.16409829525628641
2016-11-09,0.20006189587048012
2016-11-10,0.4036658023549522
2016-11-11,0.19652470293140054
2016-11-12,0.45172182998564625
2016-11-13,0.16656551896583488
2016-11-14,0.1633025417260941
2016-11-15,0.37522127469184136
2016-11-16,0.1686021919283717
2016-11-17,0.17138861884353151
2016-11-18,0.16825873601252192
2016-11-19,0.20503606734145874
2016-11-20,0.15999504573777162
2016-11-21,0.19754850216416578
2016-11-22,0.1648829263830638
2016-11-23,0.1754354319762669
2016-11-24,0.36482020896953077
2016-11-25,0.15701590760492198
2016-11-26,0.16429219554366906
2016-11-27,0.18189845454978412
2016-11-28,0.18054852021189916
2016-11-29,0.20027399159257567
2016-11-30,0.16034409084065507
2016-12-01,0.21245974929869638
2016-12-02,0.1574659502930842
2016-12-03,0.17665005186961505
2016-12-04,0.18894826805292217
2016-12-05,0.1919765076146902
2016-12-06,0.4436663242311317
2016-12-07,0.3974234997947898
2016-12-08,0.2288664059181663
2016-12-09,0.19670830704851108
2016-12-10,0.15971410116930945
2016-12-11,0.16520116829758752
2016-12-12,0.1761591296706225
2016-12-13,0.17908051607057363
2016-12-14,0.16245663323104115
2016-12-15,0.22056002735028363
2016-12-16,0.42248029010336696
2016-12-17,0.3649467212643711
2016-12-18,0.17016412027878391
2016-12-19,0.24262057945235876
2016-12-20,0.17315644970871702
2016-12-21,0.19038674407446823
2016-12-22,0.17484412922749315
2016-12-23,0.16517329756861854
2016-12-24,0.17884865341834066
2016-12-25,0.22415829235412374
2016-12-26,0.18803721909817644
2016-12-27,0.18921863279184248
2016-12-28,0.17964418646755742
2016-12-29,0.179331281877725
2016-12-30,0.17329451625295852
2016-12-31,0.17786409815255885
2016-09-01,0.24219723664826004
2016-09-02,0.20103391191228315
2016-09-03,0.19830193409880173
2016-09-04,0.19029791837256557
2016-09-05,0.45728290010004974
2016-09-06,0.3790550413605561
2016-09-07,0.2015778667960662
2016-09-08,0.2432544553359674
2016-09-09,0.2449516430478202
2016-09-10,0.22887287877175852
2016-09-11,0.20549500167597362
2016-09-12,0.4328291494445559
2016-09-13,0.39491421010806255
2016-09-14,0.2022725082915018
2016-09-15,0.20742678671248707
2016-09-16,0.44100830156817
2016-09-17,0.30489386855087564
2016-09-18,0.20695148639964753
2016-09-19,0.3014116384084963
2016-09-20,0.45378004278315426
2016-09-21,0.2732425310499485
2016-09-22,0.2052465511621018
2016-09-23,0.25946343144055306
2016-09-24,0.37803835012012427
2016-09-25,0.39627287586752075
2016-09-26,0.43472641810595486
2016-09-27,0.42970501775315295
2016-09-28,0.37807794828850266
2016-09-29,0.3835957152758476
2016-09-30,0.38264951656139806
2016-10-01,0.20277284266566759
2016-10-02,0.1958325935061961
2016-10-03,0.19775936774058112
2016-10-04,0.1967130213541759
2016-10-05,0.19703173508869193
2016-10-06,0.23890506247089935
2016-10-07,0.19923406537332286
2016-10-08,0.1962976756786381
2016-10-09,0.19516722959957739
2016-10-10,0.3821046788498284
2016-10-11,0.20200241874701888
2016-10-12,0.199557647012336
2016-10-13,0.2361976928089661
2016-10-14,0.38499667769409074
2016-10-15,0.23688552549134503
2016-10-16,0.21084763021105588
2016-10-17,0.20161765147964583
2016-10-18,0.19286625016341044
2016-10-19,0.19210703360388645
2016-10-20,0.18996087789330732
2016-10-21,0.3785465947688349
